x,y
-0.001,-5.187470458030701
0.001,-5.187470458030701
10000.001,-0.4243476618925731
20000.001,-0.2639493574301402
30000.001,-0.1853236833810806
40000.00025133001,12.92649839942253
49999.999,5.081703612327575
59999.999,-0.1630610356330872
69999.99900000001,-0.2134049812555313
70000.001,-0.2134049812555313
80000.001,-0.1609031885464986
90000.00090160366,-0.1075469612960895
99999.99900000001,-0.1103078181147575
100000.001,-0.1103078181147575
110000.001,-0.03420310016473135
120000.001,82.99238687896728
130000.0002721169,224.6138147648572
139999.999,143.580508758545
149999.999,-1.791800582051277
150000.001,-1.791800582051277
160000.001,-1.214865109880765
170000.001,-0.8756881484985352
180000.001,-0.6243832836151123
190000.001,-0.4704137573242188
200000.001,-0.2720449000199636
210000.001,91.14999259185791
219999.99958071,148.1420102369843
229999.999,8.850084201335907
239999.999,-1.015424428939819
240000.001,-1.015424428939819
250000.001,-0.8752526769638062
260000.001,-0.5682346154848734
270000.001,-0.4516880640983582
280000.001,-0.2628071933587392
290000.001,0.1096886466344198
300000.0003666867,114.1699721236397
309999.999,61.31522557067871
319999.999,-0.7361331909497579
320000.001,-0.7361331909497579
330000.001,-0.5877686867713928
340000.001,-0.3907716104984283
350000.001,-0.2666774322191874
360000.001,-0.09752859717607498
370000.001,-0.06775960868597031
380000.001,34.22552110290528
389999.9996633345,56.52493557979965
399999.999,11.59004985809327
409999.999,-0.4101153144836426
410000.001,-0.4101153144836426
420000.001,-0.3107127974033356
430000.001,-0.2518864353100459
440000.001,-0.1893269101381302
450000.001,-0.1134219745397568
460000.001,-0.06440757509072621
470000.001,71.23819976806641
479999.999388169,93.80371989644929
489999.999,0.1027868062655131
499999.999,-0.5653103321393331
500000.001,-0.5653103321393331
510000.001,-0.3769972751140594
520000.0002372218,-0.2790478572059921
529999.9990000001,-0.3394361167748769
530000.001,-0.3394361167748769
540000.001,0.05815061011910439
550000.001,1.411886141896247
560000.0005035552,9.603737745823716
569999.999,6.89894694185257
579999.999,-0.006367050568262741
589999.999,-0.0726656818985939
590000.0009999999,-0.0726656818985939
600000.0008699546,0.03950676378763884
609999.9990000001,0.03170576025048892
619999.9990000001,-0.2915092636744182
620000.0009999999,-0.2915092636744182
630000.0009999999,-0.1315954903364182
640000.0009999999,123.5467600708008
649999.9997035181,191.8224521772316
659999.9990000001,66.00025600433349
669999.9990000001,-1.286591601053874
670000.001,-1.286591601053874
680000.001,-0.8984981506665548
690000.0009999999,-0.6766941676139832
700000.0009999999,-0.5896301596959432
710000.0009678435,-0.3306217926724827
719999.999,-0.3348542580604553
720000.0009999999,-0.3348542580604553
730000.0009999999,134.5393727874756
739999.9994410471,189.2005398947181
749999.9990000001,-4.00832494211197
750000.0009999999,-4.00832494211197
760000.0009999999,-1.318295950134595
770000.001,-0.9232251574198405
780000.001,-0.7355390915870667
790000.001,-0.4942998319466909
800000.001,-0.3735044826666514
810000.001,7.094398534297943
820000.000577591,55.26422670595537
829999.999,42.36648342132568
839999.999,-0.6761217842102051
840000.0009999999,-0.6761217842102051
850000.0009999999,-0.4220493365923564
860000.0009999999,-0.3041632701555888
870000.0009999999,-0.1824892888069153
880000.0009999999,-0.1188999071319898
890000.0009999999,-0.01456980421890815
900000.001,22.57779099655151
910000.0001166012,55.70501027621255
919999.9990000001,29.49641844749451
929999.9990000001,-0.3475456366539001
930000.001,-0.3475456366539001
940000.0009999999,-0.2945055991013845
950000.0009999999,-0.2083639382918676
960000.0009999999,-0.1853351721763611
970000.000450497,-0.1103460064609942
979999.999,-0.1387547283967336
980000.0009999999,-0.1387547283967336
990000.0000270508,45.92778426765314
999999.9990000001,2.287865731716157
1000000.001,2.287865731716157
