x,y
-0.001,33.59999938583374
0.001,33.59999938583374
30000.00084853964,-194.118033915022
59999.999,-175.4599235229492
60000.001,-175.4599235229492
89999.99913917216,-215.7190448203283
119999.999,322.5732580871582
120000.001,322.5732580871582
150000.0006137743,-582.5146688897177
179999.999,-365.899359375
209999.999,419.7487972412147
210000.001,419.7487972412147
240000.0007146097,-439.5288340498054
269999.999,-296.5053523864746
299999.999,611.7810307006836
300000.001,611.7810307006836
330000.0007962364,-337.5987938751842
359999.999,-229.9019175109864
389999.999,238.6338574981689
390000.001,238.6338574981689
420000.0009700175,-238.7259546468194
449999.999,-231.4608123779297
479999.999,523.0810912475586
480000.001,523.0810912475586
510000.000968935,-252.9176657613943
539999.999,-240.6742917022705
569999.999,-116.2306378784179
570000.001,-116.2306378784179
600000.001,-160.3292258605957
629999.9991369878,-195.965563964337
659999.999,288.6831090698243
660000.001,288.6831090698243
690000.0007420751,-362.2536805913157
719999.999,-265.8784781799316
720000.0009999999,-265.8784781799316
750000.0008574248,-397.219752610663
779999.999,-387.1380481567384
809999.999,-239.3537751617431
810000.0010000002,-239.3537751617431
840000.0003136818,-298.6364880236553
869999.9989999998,-267.6648979797365
899999.9989999998,-68.20202389526368
900000.001,-68.20202389526368
930000.0006950925,-230.9929867792974
959999.999,-201.7106850585938
989999.999,168.0193224182129
990000.0010000002,168.0193224182129
1020000.00096995,-178.7535317876574
1049999.999,-173.4637679901123
1079999.999,-70.54396366882324
1080000.001,-70.54396366882324
1110000.001,-143.8915479125977
1139999.999030369,-175.7470942983145
1169999.999,1890.281581665039
1170000.001,1890.281581665039
1200000.000861205,-469.5858718640845
1229999.999,-293.6048134460449
1259999.999,656.9012401123047
1260000.001,656.9012401123047
1290000.000749032,-421.7298165381371
1319999.999,-266.9576286621094
1349999.999,328.1206395263672
1350000.001,328.1206395263672
1380000.000771856,-310.62558205652
1409999.999,-228.380597946167
1439999.999,429.3004536132813
1440000.001,429.3004536132813
1470000.000396503,-322.5293970156595
1499999.999,2.372876792907715
1500000.001,2.372876792907715
1530000.000660918,-518.6963547061944
1559999.999,-412.3182870483398
1589999.999,813.9015283813477
1590000.001,813.9015283813477
1620000.000726418,-819.6343032793822
1649999.999,-560.7707601928695
1679999.999,1614.317294433636
1680000.001,1614.317294433636
1710000.000794028,-882.6859933542567
1739999.999,-596.0050219116231
1769999.999,2268.190729492188
1770000.001,2268.190729492188
1800000.000813287,-910.226964654233
1829999.999,-582.9461334228515
1859999.999,-295.0615461730957
1860000.001,-295.0615461730957
1889999.999983569,-309.6583539365976
1919999.999,-294.5738751525879
1949999.999,1558.965733520507
1950000.001,1558.965733520507
1980000.000820109,-561.1056783273293
2009999.999,-351.5681239013657
2039999.999,285.8290004882624
2040000.001,285.8290004882624
2070000.000838532,-344.5192682137444
2099999.999,-289.1593427124023
2129999.999,-267.0484191284179
2159999.999,-228.6626184997558
2189999.999,-178.9982517700196
2219999.999,-114.1255673217773
2220000.001,-114.1255673217773
2250000.000107369,-180.8451101821582
2279999.999,-127.0635669937133
2280000.001,-127.0635669937133
2310000.001,-236.1558044586181
2339999.999074306,-245.6314414083624
2369999.999,-0.06666191869974136
2370000.001,-0.06666191869974136
2400000.000559695,-394.4722840368107
2429999.999,-283.1307398986817
2459999.999,2138.428039794922
2460000.001,2138.428039794922
2490000.000813271,-788.266590181796
2519999.999,-486.8780215759277
2549999.999,-115.7440415267945
2550000.001,-115.7440415267945
2580000.001,-311.7175114746094
2609999.999005488,-318.4682608426888
2639999.999,2134.977571289062
2640000.001,2134.977571289062
2670000.000738807,-647.7723923371478
2699999.999,-229.7651830444335
2729999.999,-22.65162875175476
2730000.001,-22.65162875175476
2760000.001,-155.4442231750488
2789999.999001424,-155.7091404700224
2819999.999,216.1847798461914
2820000.001,216.1847798461914
2850000.000720559,-223.7201131204287
2879999.999,-152.2737518005371
2880000.001,-152.2737518005371
2910000.001,-196.507366973877
2940000.000159947,-468.2916689642697
2969999.999,-271.4609943237304
2999999.999,-172.4368723297119
3000000.001,-172.4368723297119
