x,y
-0.001,292.8568439025879
19.999,292.8548317565918
39.999,292.8541915283203
40.001,292.8541915283203
60.001,292.8549232177734
80.001,292.8569353637696
100.001,292.860197479248
120.001,292.8645266418457
140.001,292.8697704162598
160.001,292.8757763671875
180.001,292.8823310852051
200.001,292.8892211608887
220.001,292.8962026977539
240.001,292.903062286377
260.001,292.9095560302734
280.001,292.915440032959
300.001,292.9205008850097
320.001,292.9245556640625
340.001,292.9273909606933
360.0009199997797,292.9288543337461
379.999,292.9287933654785
399.999,292.9270556030273
419.999,292.923580078125
439.999,292.9183058166504
459.999,292.9111108703613
479.999,292.9020257263184
499.999,292.8910808715821
519.999,292.8782763061523
539.999,292.8636730041504
559.999,292.8473929138183
579.9989999999999,292.8294970092773
599.9989999999999,292.8101072387696
619.999,292.7893455505371
639.999,292.7673643798828
659.999,292.7444381103516
679.999,292.7208106384277
699.9989999999999,292.6968173217773
719.9989999999999,292.6727020568848
739.9989999999999,292.6487392272949
759.999,292.6251422424317
779.999,292.6022159729004
799.999,292.5801433410645
819.9989999999999,292.5591682434082
839.9989999999999,292.5394736022949
859.9989999999999,292.5212118530273
879.999,292.5045354309082
899.999,292.4895967712403
919.999,292.4764873352051
939.9989999999999,292.4652071228027
959.9989999999999,292.4558780822754
979.9989999999999,292.448439239502
999.999,292.4428905944824
1019.999,292.4391711730957
1039.999,292.4371895141602
1059.999,292.4368846435547
1060.001,292.4368846435547
1080.001,292.4380431518554
1100.001,292.4406345520019
1120.001,292.4443844604492
1140.001,292.4491709289551
1160.001,292.4547500610352
1180.001,292.4609084472656
1200.001,292.4674631652832
1220.001,292.4742008056641
1240.001,292.4808469848633
1260.001,292.4871882934571
1280.001,292.4930418090821
1300.001,292.4981941223144
1320.001,292.502462310791
1340.001,292.5056329650879
1360.001,292.5075841369629
1379.99973469397,292.5081328693348
1399.999,292.5071878051758
1419.999,292.5046268920898
1439.999,292.5004196777344
1459.999,292.4945356750488
1479.999,292.4869139099121
1499.999,292.4775848693848
1519.999,292.4666400146484
1539.999,292.4541098327637
1559.999,292.4401467590332
1579.999,292.4248117675781
1599.999,292.4082877807617
1619.999,292.3907882080078
1639.999,292.3724654846191
1659.999,292.3535330200196
1679.999,292.3342347106934
1699.999,292.314753479004
1719.999,292.295363708496
1739.999,292.2762483215332
1759.999,292.2576817016602
1779.999,292.2398467712403
1799.999,292.2229874267578
1819.999,292.2072256164551
1839.999,292.1927747497559
1859.999,292.1797872619629
1879.999,292.1683851013183
1899.999,292.1586597290039
1919.999,292.1507026062012
1939.999,292.1445442199707
1959.999,292.1402455444335
1979.999,292.1377760925293
1999.999,292.1371053771973
2000.001,292.1371053771973
