x,y
-0.001,0.1847653707265854
0.009000000000000001,0.1828506459759097
0.019,0.1809151788078997
0.029,0.1789580602516625
0.039,0.1769784111386342
0.049,0.1749753228733465
0.059,0.1729478257539394
0.06900000000000001,0.1708949676174885
0.079,0.1688157187529422
0.089,0.1667090682212941
0.099,0.1645739698032635
0.109,0.1624092925677975
0.119,0.1602139338276156
0.129,0.15798671639115
0.139,0.155726420061221
0.149,0.1534317914895011
0.159,0.1511014860800917
0.169,0.1487341547696367
0.179,0.1463283188974258
0.189,0.1438824399779779
0.199,0.1413948861672451
0.209,0.1388639215149647
0.219,0.1362876611227667
0.229,0.1336641193926987
0.239,0.1309911167422759
0.249,0.1282662620544434
0.259,0.1254869990939045
0.269,0.1226504868556789
0.279,0.1197535419371039
0.289,0.1167926783554495
0.299,0.1137639862380687
0.309,0.1106625748591942
0.319,0.1074800339440204
0.329,0.1042047355736897
0.339,0.1008230182270356
0.349,0.09731985617698613
0.359,0.09367929385824186
0.369,0.0898846948076663
0.379,0.08591883637833481
0.389,0.08176106548803773
0.399,0.07737278663676439
0.409,0.07270077644554394
0.419,0.06768609842086014
0.429,0.06223840128358318
0.439,0.05621659059427476
0.449,0.04939710411421544
0.459,0.04150464542091507
0.469,0.03237662549354655
0.479,0.02205177728387282
0.489,0.0107838790915864
0.499,-0.001
0.501,-0.001
0.511,0.01077754142829482
0.521,0.02202756345060239
0.531,0.03232578156739942
0.541,0.04142179934615851
0.551,0.04927943713756759
0.5610000000000001,0.05606167068105727
0.571,0.06204306938182468
0.581,0.06744743451193215
0.591,0.0724157686865715
0.601,0.07703894251700467
0.611,0.08137587799688081
0.621,0.08547955762325714
0.631,0.08938903000482307
0.641,0.09312529840219431
0.651,0.09670558117381367
0.661,0.1001464134388826
0.671,0.1034637059211252
0.681,0.1066723538028059
0.6909999999999999,0.1097859544305634
0.701,0.1128161605409584
0.711,0.1157716744464585
0.721,0.1186575828056331
0.731,0.1214778986313076
0.741,0.1242361658962202
0.751,0.1269355734586716
0.761,0.129579041944515
0.771,0.132169193976701
0.781,0.1347084286487897
0.791,0.1371989664450042
0.801,0.1396428636006779
0.8110000000000001,0.1420420422835928
0.821,0.1443982310279651
0.831,0.1467131434762519
0.841,0.1489882995538039
0.851,0.1512252059651636
0.861,0.1534252602783334
0.871,0.1555898199555167
0.881,0.1577201515961965
0.891,0.1598174770994276
0.901,0.1618829885646423
0.911,0.1639177915452046
0.921,0.1659230278836084
0.931,0.1678997284420697
0.9409999999999999,0.1698489363034313
0.951,0.1717716498461268
0.961,0.1736688376523364
0.971,0.1755414274084712
0.981,0.1773903504093328
0.991,0.1792164894893972
1.001,0.1810206940174103
