x,y
0,293.1499938964844
6048,292.0835876464844
12096,291.5396423339844
18144,291.0886535644531
24192,290.6692199707031
30240,290.2604064941406
36288,290.1122131347656
42336.00000000001,289.9202575683594
48384,289.6233825683594
54432,289.3373107910156
60480,289.0292358398438
66528,288.6701354980469
72576,288.281982421875
78624,287.865234375
84672.00000000001,287.4775390625
90720,287.0838317871094
96768,286.7032165527344
102816,286.3457336425781
108864,285.9839172363281
114912,285.6553344726562
120960,285.8819885253906
127008,287.8375244140625
133056,289.998291015625
139104,291.5741271972656
145152,291.1492919921875
151200,290.0740356445312
157248,289.4339294433594
163296,288.8988342285156
169344,288.4122009277344
175392,287.9504699707031
181440,287.5205078125
187488,287.1021118164062
193536,286.6971130371094
199584,286.2882995605469
205632,285.9939575195312
211680,286.768310546875
217728,288.5063171386719
223776,289.46728515625
229824,289.3148193359375
235872,288.4397888183594
241920,287.8923645019531
247968,287.4140319824219
254016,286.8952331542969
260064,286.443359375
266112,286.0198669433594
272160,285.6124267578125
278208,285.2413024902344
284256,284.90185546875
290304,284.5851440429688
296352,284.7218017578125
302400,285.8356323242188
308448,286.9347229003906
314496,286.5310363769531
320544,285.8154296875
326592,285.2948303222656
332640,284.8879089355469
338688.0000000001,284.5575256347656
344735.9999999999,284.2493286132812
350784,283.9821472167969
356832,283.7236328125
362880,283.5140991210938
368928,283.3189392089844
374976,283.1463928222656
381024,283.2523498535156
387072,283.5974731445312
393120,284.0306701660156
399168,284.1548767089844
405216,283.7952575683594
411264.0000000001,283.4761657714844
417311.9999999999,283.2033081054688
423360,282.948486328125
429408,282.7042541503906
435456,282.4461364746094
441504,282.1814575195312
447552,281.9437255859375
453600,281.7244567871094
459648,281.5263366699219
465696,281.4876403808594
471744,282.2291564941406
477792,283.1376953125
483840,283.73095703125
489888.0000000001,283.414306640625
495935.9999999999,282.9779968261719
501984,282.6695556640625
508032,282.4320068359375
514080,282.2185668945312
520128,282.0139770507812
526176,281.8233947753906
532224,281.6090393066406
538272,281.2972412109375
544320,281.1602478027344
550368,281.0617065429688
556416,281.1272583007812
562464,281.2081909179688
568512,281.2805786132812
574560,281.2587280273438
580608,281.2162475585938
586656,281.191650390625
592704,281.1491088867188
598752,281.1337585449219
604800,281.1432189941406
