x,y
-0.001,404.598963317871
9999.999000000002,394.0473916625977
19999.999,383.5619464416504
29999.999,373.1435727539063
39999.999,362.7932766723633
49999.999,352.512033782959
59999.999,342.3009416198731
69999.99900000001,332.1610672302246
79999.999,322.0935691223145
89999.999,312.0996362915039
99999.99900000001,302.1805187072754
109999.999,292.3374663391113
119999.999,282.5718815917969
129999.999,272.885105895996
139999.999,263.2786636047363
149999.999,253.7540485839844
159999.999,244.3129071350098
169999.999,234.9569008026123
179999.999,225.6878435668946
189999.999,216.5075646514892
199999.999,207.4180609588623
209999.999,198.4214208526611
219999.999,189.5198394012451
229999.999,180.7156641082764
239999.999,172.0113644256592
249999.999,163.4095774841308
259999.999,154.9131538238525
269999.999,146.5250964202881
279999.999,138.2486369018554
289999.999,130.0872812805176
299999.999,122.0447794647217
309999.999,114.1252395858765
319999.999,106.3330898895263
329999.999,98.67319306182861
339999.999,91.15089196014404
349999.999,83.77209345245362
359999.999,76.54334463500976
369999.999,69.47201575469971
379999.999,62.56638404846191
389999.999,55.83591193771363
399999.999,49.29149473571778
409999.999,42.94584935760498
419999.999,36.81405927658081
429999.999,30.91435766029358
439999.999,25.26933542060852
449999.999,19.9078676147461
459999.999,14.86847559642792
469999.999,10.20578931999206
479999.999,6.005085857391357
489999.999,2.425336413145066
499999.999,-0.001
509999.999,-0.5700358877182007
519999.9990000001,-1.249225114703179
529999.9990000001,-1.977662117362022
539999.9990000001,-2.739729590177536
549999.9990000001,-3.527822489261628
559999.9990000001,-4.337296430110931
569999.999,-5.164993741989136
579999.999,-6.008619021892549
589999.999,-6.866421959400177
599999.999,-7.737020253181457
609999.9990000001,-8.619293169975281
619999.9990000001,-9.512311379432678
629999.9990000001,-10.41529399585724
639999.9990000001,-11.32757087039947
649999.9990000001,-12.24856254386902
659999.9990000001,-13.17776210880279
669999.9990000001,-14.11472279930114
679999.9990000001,-15.05904653549194
689999.999,-16.01037628650665
699999.999,-16.96839225196839
709999.999,-17.93280327033997
719999.999,-18.90334300041199
729999.999,-19.87977087593078
739999.9990000001,-20.86186160469056
749999.9990000001,-21.84941280555725
759999.9990000001,-22.84223164367675
769999.9990000001,-23.84014437675476
779999.9990000001,-24.84298489952088
789999.9990000001,-25.85060238075256
799999.9990000001,-26.86285171699524
809999.9990000001,-27.8795992603302
819999.999,-28.90071899986267
829999.999,-29.92609256172181
839999.999,-30.95560729980469
849999.999,-31.98915820503235
859999.9990000001,-33.02664599609375
869999.9990000001,-34.06797330093384
879999.9990000001,-35.11305038452149
889999.9990000001,-36.16178942108154
899999.9990000001,-37.21411404037475
909999.9990000001,-38.26994405364989
919999.9990000001,-39.32920690917969
929999.9990000001,-40.39182623672485
939999.999,-41.45773712158203
949999.999,-42.52687846755981
959999.999,-43.59918154144287
969999.999,-44.67459288406372
979999.999,-45.753047580719
989999.9990000001,-46.83449980926514
999999.9990000001,-47.91888847351074
1000000.001,-47.91888847351074
