x,y
0,293.1499938964844
6048,292.1130676269531
12096,291.5968322753906
18144,291.1562194824219
24192,290.7448425292969
30240,290.3289184570312
36288,290.1995239257812
42336.00000000001,290.0058898925781
48384,289.7098999023438
54432,289.4281311035156
60480,289.1239318847656
66528,288.7693176269531
72576,288.3604736328125
78624,287.9484252929688
84672.00000000001,287.5639953613281
90720,287.1717834472656
96768,286.8025817871094
102816,286.4545288085938
108864,286.1007995605469
114912,285.7759094238281
120960,286.0075073242188
127008,287.9686584472656
133056,290.1304931640625
139104,291.69970703125
145152,291.2782592773438
151200,290.2046203613281
157248,289.5836181640625
163296,289.0643005371094
169344,288.5978088378906
175392,288.1432495117188
181440,287.71923828125
187488,287.3067932128906
193536,286.9211120605469
199584,286.5122985839844
205632,286.2178344726562
211680,287.0008850097656
217728,288.7463073730469
223776,289.7114868164062
229824,289.5629272460938
235872,288.6771240234375
241920,288.1357421875
247968,287.6732788085938
254016,287.1646118164062
260064,286.7306823730469
266112,286.30908203125
272160,285.9132690429688
278208,285.5488586425781
284256,285.2134704589844
290304,284.8890686035156
296352,285.0256652832031
302400,286.1190490722656
308448,287.1866455078125
314496,286.7873840332031
320544,286.0770568847656
326592,285.5680847167969
332640,285.1594543457031
338688.0000000001,284.8203430175781
344735.9999999999,284.5211791992188
350784,284.2464294433594
356832,284.001220703125
362880,283.7831115722656
368928,283.5819091796875
374976,283.3948059082031
381024,283.4896545410156
387072,283.8380432128906
393120,284.2707214355469
399168,284.3865966796875
405216,284.0328369140625
411264.0000000001,283.7151489257812
417311.9999999999,283.4407653808594
423360,283.1754760742188
429408,282.9355773925781
435456,282.6719055175781
441504,282.4089965820312
447552,282.1816711425781
453600,281.9664306640625
459648,281.7678833007812
465696,281.7334289550781
471744,282.4792175292969
477792,283.3854370117188
483840,283.985107421875
489888.0000000001,283.6697692871094
495935.9999999999,283.2369689941406
501984,282.9336242675781
508032,282.69970703125
514080,282.4855041503906
520128,282.2794494628906
526176,282.0872192382812
532224,281.875732421875
538272,281.5646362304688
544320,281.4164733886719
550368,281.3125915527344
556416,281.3714294433594
562464,281.4439697265625
568512,281.5053100585938
574560,281.4722900390625
580608,281.4136047363281
586656,281.3792419433594
592704,281.3303527832031
598752,281.3074035644531
604800,281.3093566894531
