x,y
2000000,0.0669872984290123
2010000,0.5
2020000,0.9330127239227295
2030000,0.0669872984290123
2040000,0.5
2050000,0.9330127239227295
2060000,0.0669872984290123
2070000,0.5
2080000,0.9330127239227295
2090000,0.0669872984290123
2100000,0.5
2110000,0.9330127239227295
2120000,0.0669872984290123
2130000,0.5
2140000,0.9330127239227295
2150000,0.0669872984290123
2160000,0.5
2170000,0.9330127239227295
2180000,0.0669872984290123
2190000,0.5
2200000,0.9330127239227295
2210000,0.0669872984290123
2220000,0.5
2230000,0.9330127239227295
2240000,0.0669872984290123
2250000,0.5
2260000,0.9330127239227295
2270000,0.0669872984290123
2280000,0.5
2290000,0.9330127239227295
2300000,0.0669872984290123
2310000,0.5
2320000,0.9330127239227295
2330000,0.0669872984290123
2340000,0.5
2350000,0.9330127239227295
2360000,0.0669872984290123
2370000,0.5
2380000,0.9330127239227295
2390000,0.0669872984290123
2400000,0.5
2410000,0.9330127239227295
2420000,0.0669872984290123
2430000,0.5
2440000,0.9330127239227295
2450000,0.0669872984290123
2460000,0.5
2470000,0.9330127239227295
2480000,0.0669872984290123
2490000,0.5
2500000,0.9330127239227295
2510000,0.0669872984290123
2520000,0.5
2530000,0.9330127239227295
2540000,0.0669872984290123
2550000,0.5
2560000,0.9330127239227295
2570000,0.0669872984290123
2580000,0.5
2590000,0.9330127239227295
2600000,0.0669872984290123
2610000,0.5
2620000,0.9330127239227295
2630000,0.0669872984290123
2640000,0.5
2650000,0.9330127239227295
2660000,0.0669872984290123
2670000,0.5
2680000,0.9330127239227295
2690000,0.0669872984290123
2700000,0.5
2710000,0.9330127239227295
2720000,0.0669872984290123
2730000,0.5
2740000,0.9330127239227295
2750000,0.0669872984290123
2760000,0.5
2770000,0.9330127239227295
2780000,0.0669872984290123
2790000,0.5
2800000,0.9330127239227295
2810000,0.0669872984290123
2820000,0.5
2830000,0.9330127239227295
2840000,0.0669872984290123
2850000,0.5
2860000,0.9330127239227295
2870000,0.0669872984290123
2880000,0.5
2890000,0.9330127239227295
2900000,0.0669872984290123
2910000,0.5
2920000,0.9330127239227295
2930000,0.0669872984290123
2940000,0.5
2950000,0.9330127239227295
2960000,0.0669872984290123
2970000,0.5
2980000,0.9330127239227295
2990000,0.0669872984290123
3000000,0.5
