x,y
-0.001,293.4431438903808
0.001,293.4431438903808
864.001,292.2240610351562
1728.001,291.2807358398438
2592.001,290.5311466674805
3456.001,289.9180463867187
4320.001,289.4014780883788
5184.001,288.9538262939453
6048.001,288.5560900878907
6912.001,288.1955614624024
7776.000999999999,287.8634731140137
8640.001,287.5540514526368
9504.001,287.2634168701172
10368.001,286.9889727783203
11232.001,286.7290695800781
12096.001,286.4824548034668
12960.001,286.248334197998
13824.001,286.0261273498535
14688.001,285.8153760375976
15552.001,285.6156525878906
16416.001,285.4266209716797
17280.001,285.2479146118163
18144.001,285.0792585754394
19008.001,284.920225189209
19872.001,284.7706311645507
20736.001,284.6299571838379
21600.001,284.4979588623047
22464.001,284.3743612670899
23328.001,284.2586450805663
24192.001,284.1507186584473
25056.001,284.0501543273926
25920.001,283.9565549621582
26784.001,283.8696150817871
27648.001,283.7890903015137
28512.001,283.7145223999024
29376.001,283.645819732666
30240.001,283.5825546264649
31104.001,283.5246354370118
31968.001,283.4716344909668
32832.001,283.4235517883301
33696.001,283.3799902038574
34560.001,283.3407053527832
35424.001,283.3054223022461
36288.001,283.2739883117676
37152.001,283.2462506408692
38016.001,283.2219954528808
38880.001,283.2010394592285
39744.001,283.1832604675293
40608.001,283.1684446411132
41472.001,283.1564086914062
42336.001,283.1470915222168
43200.001,283.1403098449707
44064.001,283.1359414672851
44928.00091549337,283.1338641969805
45791.999,283.1339558410644
46655.999,283.1360942077637
47519.99900000001,283.1401876525879
48383.99900000001,283.1461750793457
49247.999,283.1539037475587
50111.999,283.1633125610351
50975.999,283.1743098754882
51839.999,283.1868040466309
52703.999,283.2007339782715
53567.999,283.2160080261231
54431.999,283.2325345458984
55295.999,283.2503135375976
56159.999,283.2692228088379
57023.999,283.2892012634277
57887.999,283.3102489013672
58751.99900000001,283.3322740783692
59615.999,283.3552156982422
60479.999,283.3790126647949
61343.999,283.4036649780274
62207.999,283.4291420898438
63071.999,283.455352355957
63935.999,283.4822652282715
64799.999,283.5099723510743
65663.99900000001,283.5381376953125
66527.99900000001,283.5669750976563
67391.99900000001,283.5964234619141
68255.99900000001,283.6264522399902
69119.99900000001,283.657030883789
69983.99900000001,283.6881288452149
70847.999,283.7196544799805
71711.999,283.7516383361817
72575.999,283.7839887695313
73439.999,283.8167668762207
74303.999,283.8499115600587
75167.999,283.8834228210449
76031.99900000001,283.917270111084
76895.99900000001,283.9514839782715
77759.99900000001,283.9859422302246
78623.99900000001,284.0206143188476
79487.99900000001,284.0555307922363
80351.99900000001,284.090752746582
81215.999,284.1262190856934
82079.999,284.1619909057618
82943.999,284.1979460144043
83807.999,284.2341149597168
84671.999,284.2704977416993
85535.999,284.3070638122559
86399.99900000001,284.343782623291
86400.001,284.343782623291
