x,y
-0.001,0.04146703162789345
29999.999,0.04073914343118668
59999.999,0.03896537625789642
60000.001,0.03896537625789642
89999.99981332042,0.04377600361749401
119999.999,0.0367570316195488
120000.001,0.0367570316195488
149999.9997474875,0.04237332746780115
179999.999,0.03296249189972878
180000.001,0.03296249189972878
210000.001,0.03346902707219123
240000.0005176645,0.03660899598318457
269999.999,0.03561106899380684
270000.001,0.03561106899380684
300000.001,0.03965492004156113
329999.999732729,0.04147376687592067
359999.999,0.03832803124189377
360000.001,0.03832803124189377
390000.001,0.04019399562478065
419999.9996190622,0.04389318636913309
449999.999,0.03564142638444901
479999.999,0.03267903083562851
509999.999,0.03231917896866798
510000.001,0.03231917896866798
540000.0004130077,0.03501560363858013
569999.999,0.03389545360207558
570000.001,0.03389545360207558
600000.001,0.0401863811314106
630000.0009999999,0.04434091427922249
660000.0001255361,0.08219128939448681
689999.9990000001,0.05278415808081627
719999.999,0.03837537595629692
720000.0009999999,0.03837537595629692
750000.0004176137,0.0581741610200197
779999.999,0.05004038864374161
809999.999,0.04242637583613396
839999.999,0.03859959372878066
840000.0010000002,0.03859959372878066
869999.9997533236,0.04596917130720538
899999.9989999998,0.03377324545383453
900000.001,0.03377324545383453
930000.0000157659,0.04891838286303037
959999.999,0.03424338826537132
960000.001,0.03424338826537132
990000.0007148925,0.04180957199893114
1019999.999,0.04055166447162642
1020000.001,0.04055166447162642
1050000.001,0.04083049127459526
1080000.001,0.04410621726512909
1110000.001,0.05646207758784294
1139999.999040765,0.05677369065037791
1169999.999,0.04179718920588493
1199999.999,0.0324152840077877
1200000.001,0.0324152840077877
1230000.001,0.03404617884755135
1260000.001,0.04903508180379868
1289999.999940863,0.05732742497851517
1319999.999,0.04799267852306366
1349999.999,0.04380027407407761
1350000.001,0.04380027407407761
1380000.00029547,0.06264580199568434
1409999.999,0.05239682102203369
1410000.001,0.05239682102203369
1439999.999596118,0.05940214714408294
1469999.999,0.04290432313084602
1499999.999,0.04202066937088966
1529999.999,0.03830755704641342
1530000.001,0.03830755704641342
1560000.001,0.04568338969349861
1589999.999292615,0.0465986524895472
1619999.999,0.04125815460085869
1620000.001,0.04125815460085869
1650000.000390177,0.04477042900336901
1679999.999,0.04322971606254558
1680000.001,0.04322971606254558
1710000.000218986,0.05162107007711272
1739999.999,0.04624465683102606
1769999.999,0.04160256513953209
1770000.001,0.04160256513953209
1800000.001,0.04442634263634682
1830000.000523438,0.0655403973682421
1859999.999,0.05893549153208733
1889999.999,0.05363841184973717
1919999.999,0.04987827518582344
1949999.999,0.04368101263046265
1979999.999,0.04116483235359192
2009999.999,0.04068245941400529
2039999.999,0.03822789543867113
2040000.001,0.03822789543867113
2070000.000403602,0.0430997033342781
2099999.999,0.04102964529395103
2100000.001,0.04102964529395103
2130000.000187523,0.05464770438148726
2159999.999,0.0453305227458477
2189999.999,0.03499465638399124
2190000.001,0.03499465638399124
2220000.001,0.06169728392362595
2249999.999976161,0.07142739912443205
2279999.999,0.06122204864025116
2309999.999,0.04901630261540413
2310000.001,0.04901630261540413
2340000.000292098,0.08336398127092005
2369999.999,0.06454590910673141
2399999.999,0.04332577267289162
2429999.999,0.03772337564826012
2430000.001,0.03772337564826012
2460000.001,0.04609076136350632
2489999.999874666,0.05692031769064725
2519999.999,0.04298715123534203
2549999.999,0.04087367111444473
2550000.001,0.04087367111444473
2580000.001,0.04430180245637894
2610000.001,0.04567980223894119
2640000.001,0.04998000541329384
2670000.000197785,0.05512162486870938
2699999.999,0.05167802998423576
2700000.001,0.05167802998423576
2730000.001,0.06029417940974236
2759999.999816563,0.08780176286666196
2789999.999,0.04793529415130615
2819999.999,0.0458309111893177
2849999.999,0.03677009248733521
2850000.001,0.03677009248733521
2880000.001,0.0438886901140213
2909999.999694867,0.05326097993012202
2939999.999,0.03565748611092567
2940000.001,0.03565748611092567
2970000.000304198,0.06218503556713902
2999999.999,0.04803232678771019
3000000.001,0.04803232678771019
