x,y
-0.001,0.04346703162789345
0.001,0.04346703162789345
30000.001,0.04273914343118668
59999.99953877911,0.04096537634429195
89999.999,0.04577600380778313
90000.00099999999,0.04577600380778313
120000.0001110128,0.03875703182754135
149999.999,0.04437332770228386
150000.001,0.04437332770228386
180000.0008978489,0.03496249193177303
209999.999,0.03546902707219123
239999.999,0.03860899603366852
240000.001,0.03860899603366852
269999.9993958632,0.03761106904716723
299999.999,0.04165492004156113
329999.999,0.04347376695275307
330000.001,0.04347376695275307
360000.0002553567,0.04032803131997546
389999.999,0.04219399562478065
419999.9990000001,0.0458931865394115
420000.001,0.0458931865394115
450000.001,0.03764142638444901
480000.001,0.03467903083562851
509999.9992354838,0.03431917898983346
539999.999,0.03701560369133949
540000.0009999999,0.03701560369133949
569999.9993022907,0.03589545366546522
599999.9990000001,0.0421863811314106
629999.999,0.04634091427922249
659999.999,0.08419129049777985
660000.001,0.08419129049777985
690000.001,0.05478415808081627
719999.9998424323,0.04037537651226825
749999.999,0.06017416140437126
750000.001,0.06017416140437126
780000.0010000002,0.05204038864374161
810000.0010000002,0.04442637583613396
839999.9996835762,0.04059959389670292
869999.9989999998,0.04796917161345469
870000.001,0.04796917161345469
899999.9998921326,0.03577324590421686
929999.999,0.05091838335990906
930000.001,0.05091838335990906
960000.0003196239,0.03624338859818856
989999.999,0.04380957207083702
990000.0010000002,0.04380957207083702
1020000.000637118,0.04255166448684217
1049999.999,0.04283049127459526
1079999.999,0.04610621726512909
1109999.999,0.05846207758784294
1139999.999,0.05877369067072868
1140000.001,0.05877369067072868
1170000.001,0.04379718920588493
1200000.000703818,0.03441528410041265
1229999.999,0.03604617884755135
1259999.999,0.05103508180379868
1289999.999,0.05932742527127266
1290000.001,0.05932742527127266
1320000.001,0.04999267852306366
1349999.999363956,0.04580027430270953
1379999.999,0.06464580243825913
1380000.001,0.06464580243825913
1410000.000187991,0.05439682129944257
1439999.999,0.06140214747190475
1440000.001,0.06140214747190475
1470000.001,0.04490432313084602
1500000.001,0.04402066937088966
1529999.999669696,0.04030755721106568
1559999.999,0.04768338969349861
1589999.999,0.04859865254163742
1590000.001,0.04859865254163742
1620000.000206514,0.04325815474211232
1649999.999,0.04677042907476448
1650000.001,0.04677042907476448
1679999.999310251,0.04522971614932623
1709999.999,0.0536210702955718
1710000.001,0.0536210702955718
1740000.001,0.04824465683102606
1770000.00024355,0.0436025652565824
1799999.999,0.04642634263634682
1829999.999,0.06754039770364761
1830000.001,0.06754039770364761
1860000.001,0.06093549153208733
1890000.001,0.05563841184973717
1920000.001,0.05187827518582344
1950000.001,0.04568101263046265
1980000.001,0.04316483235359192
2010000.001,0.04268245941400529
2039999.999670063,0.04022789554748502
2069999.999,0.04509970343112938
2070000.001,0.04509970343112938
2099999.999263901,0.0430296454137452
2129999.999,0.05664770475029945
2130000.001,0.05664770475029945
2160000.001,0.0473305227458477
2189999.999558115,0.03699465688076236
2219999.999,0.06369728392362595
2249999.999,0.07342739945650101
2250000.001,0.07342739945650101
2280000.001,0.06322204864025116
2309999.999524376,0.05101630321577384
2339999.999,0.08536398208141327
2340000.001,0.08536398208141327
2370000.001,0.06654590910673142
2400000.001,0.04532577267289162
2429999.999802074,0.0397233758719687
2459999.999,0.04809076136350632
2489999.999,0.05892031809687614
2490000.001,0.05892031809687614
2520000.001,0.04498715123534203
2549999.999762767,0.04287367120160696
2579999.999,0.04630180245637894
2609999.999,0.04767980223894119
2639999.999,0.05198000541329384
2669999.999,0.05712162500619888
2670000.001,0.05712162500619888
2699999.999571089,0.05367803014825549
2729999.999,0.06229417940974236
2759999.999,0.08980176395177841
2760000.001,0.08980176395177841
2790000.001,0.04993529415130615
2820000.001,0.0478309111893177
2850000.000120042,0.03877009275310617
2879999.999,0.0458886901140213
2909999.999,0.0552609803378582
2910000.001,0.0552609803378582
2939999.999797783,0.03765748681636653
2969999.999,0.06418503618240357
2970000.001,0.06418503618240357
3000000.001,0.05003232678771019
