x,y
1999999.999,-0.001
2180000.001,-0.001
2190000,0.03673875529675862
2199999.999,-0.001000000000000553
2200000.001,-0.001000000000000553
2439999.999,-0.001
2449999.999,-0.008351010106503963
2450000.001,-0.008351010106503963
2460000.001,-0.0009999999999979171
2610000.001,-0.001
2620000,0.7442733963512727
2629999.999,-0.0009999999999994011
2630000.001,-0.0009999999999994011
2870000.001,-0.001
2880000,0.8865891274733708
2889999.999,-0.0009999999999980877
2999999.999,-0.001000000000000033
3000000.001,-0.001000000000000033
