x,y
10000000,293.1499938964844
10010000,292.2353820800781
10020000,291.4198303222656
10030000,290.7698364257812
10040000,290.1854248046875
10050000,289.7886352539062
10060000,291.6671752929688
10070000,295.6200866699219
10080000,296.3040771484375
10090000,294.8698120117188
10100000,293.6601257324219
10110000,292.6834411621094
10120000,291.7928161621094
10130000,290.9298706054688
10140000,290.8772277832031
10150000,292.8245544433594
10160000,294.8312377929688
10170000,295.1477661132812
10180000,293.8026123046875
10190000,292.77783203125
10200000,291.7538452148438
10210000,290.7211608886719
10220000,290.1966857910156
10230000,292.0308532714844
10240000,296.3528442382812
10250000,296.5980834960938
10260000,295.7835693359375
10270000,294.6192626953125
10280000,293.6557312011719
10290000,292.8226928710938
10300000,292.1283264160156
10310000,291.9002685546875
10320000,292.5359497070312
10330000,293.7350463867188
10340000,294.7592468261719
10350000,293.7364196777344
10360000,292.5941772460938
10370000,291.5046691894531
10380000,290.5763549804688
10390000,289.9431457519531
10400000,290.7333984375
10410000,294.0048828125
10420000,296.4835815429688
10430000,295.5550842285156
10440000,294.0644226074219
10450000,292.9076538085938
10460000,291.7895812988281
10470000,290.7542419433594
10480000,290.3067932128906
10490000,292.0139770507812
10500000,296.6932373046875
10510000,299.2255249023438
10520000,297.8694458007812
10530000,296.2484436035156
10540000,294.8867492675781
10550000,293.4410705566406
10560000,292.2319946289062
10570000,292.5205993652344
10580000,296.3873291015625
10590000,300.0295715332031
10600000,300.6243591308594
10610000,298.985595703125
10620000,297.674072265625
10630000,296.6484680175781
10640000,295.5157775878906
10650000,294.6409301757812
10660000,295.4283752441406
10670000,299.3649597167969
10680000,302.3654174804688
10690000,301.5019836425781
10700000,299.5346374511719
10710000,297.8324890136719
10720000,296.3290100097656
10730000,294.9515686035156
10740000,294.5093078613281
10750000,296.9121398925781
10760000,301.13525390625
10770000,301.8739318847656
10780000,300.6375427246094
10790000,298.8482055664062
10800000,297.5140075683594
10810000,296.2399597167969
10820000,295.0207824707031
10830000,295.3659362792969
10840000,299.2541809082031
10850000,303.3590087890625
10860000,304.0205383300781
10870000,302.2426452636719
10880000,300.7095642089844
10890000,299.3171691894531
10900000,298.1379089355469
10910000,297.4096069335938
10920000,298.8092346191406
10930000,303.5140686035156
10940000,306.4957580566406
10950000,305.757568359375
10960000,304.1694641113281
10970000,302.5511169433594
10980000,301.4695739746094
10990000,300.391357421875
11000000,300.2015686035156
