x,y
-0.001,-1481.850040649414
863.999,-1301.379690673828
1727.999,-1161.733831787109
2591.999,-1050.764345947266
3455.999,-960.0023545532226
4319.999,-883.534160522461
5183.999,-817.2624248657227
6047.999000000001,-758.3845330810545
6911.999,-705.0112020263672
7775.999,-655.852585144043
8639.999,-610.0465083618164
9503.999,-567.0214612426757
10367.999,-526.394953125
11231.999,-487.9161364746094
12095.999,-451.4092229003905
12959.999,-416.7521726989746
13823.999,-383.8575184936523
14687.999,-352.6566643981934
15551.999,-323.0908313598633
16415.999,-295.1071243286133
17279.999,-268.6540811462402
18143.999,-243.6835779876709
19007.999,-220.1441222076416
19871.999,-197.9970409698486
20735.999,-177.1713603973389
21599.999,-157.6318526916504
22463.999,-139.334189666748
23327.999,-122.2020241012573
24191.999,-106.2272007064819
25055.999,-91.34158852386474
25919.999,-77.4843353805542
26783.999,-64.61489348602295
27647.999,-52.69146508026123
28511.999,-41.65500434875489
29375.999,-31.48101303291317
30239.999,-22.11916271209721
31103.999,-13.54251806831359
31967.999,-5.698512740135193
32831.999,1.425082745313644
33695.999,7.884306464672089
34559.999,13.71321485805511
35423.999,18.94811887168884
36287.999,23.60760654449463
37151.999,27.72195581245422
38015.999,31.32116108703613
38879.999,34.42841791915894
39743.999,37.06898767471314
40607.999,39.26298627471924
41471.999,41.04898069000245
42335.999,42.43221373748779
43199.999,43.43703224945067
44063.999,44.08544612884521
44927.999,44.39481051254272
44928.001,44.39481051254272
45792.001,44.38248435592651
46656.001,44.06421520233155
47520.001,43.45398644256591
48384.001,42.56705685043335
49248.00099999999,41.41980020523072
50112.001,40.02530254745484
50976.001,38.39558455276489
51840.001,36.54171226882934
52704.001,34.47629060363769
53568.001,32.21109202957153
54432.001,29.75651626396179
55296.001,27.12230051231385
56160.001,24.31758820152283
57024.001,21.35123255157471
57888.001,18.2313402633667
58752.001,14.9653793916702
59616.00099999999,11.56038077163699
60480.00099999999,8.029259565353424
61344.001,4.372789021492005
62208.001,0.5949183235168457
63072.001,-3.284880500078201
63936.001,-7.269102729320526
64800.001,-11.37468799209595
65664.001,-15.54285985565185
66528.001,-19.80962306213379
67392.001,-24.16976432418823
68256.001,-28.61646216201782
69120.001,-33.14340575408936
69984.001,-37.74475301742554
70848.00099999999,-42.41466949081421
71712.00099999999,-47.14732071304321
72576.00099999999,-51.9380040550232
73440.00099999999,-56.78819813919068
74304.00099999999,-61.69565073394774
75168.00099999999,-66.65725978088379
76032.001,-71.66991178894042
76896.001,-76.73051232147216
77760.001,-81.83367279052734
78624.001,-86.96720599365234
79488.001,-92.1359974822998
80352.001,-97.34776048278809
81216.00099999999,-102.602037689209
82080.00099999999,-107.8958337478638
82944.00099999999,-113.2194690170289
83808.00099999999,-118.5733474502563
84672.00099999999,-123.9573775863648
85536.00099999999,-129.3700426940918
86400.001,-134.8094983062744
